ocm_id,operator,usage_type,status,is_operational,address1,address2,town,state_province,postcode,country,latitude,longitude,title,num_points,connector_types,max_power_kw,all_connector_powers_kw,connection_statuses,borough,borough_density_km2,uk_avg_util_pct,uk_avg_energy_kWh,uk_usage_rows,priority_score,last_status_update,last_verified,submission_status,data_provider
214060,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,nan,nan,London,England,SW18 3AY,GB,51.448182,-0.184644,Shell Recharge/Ubitricity,1.0,Type 2 (Socket Only),5.0,5,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1294215358393576,2023-05-04 09:17:00+00:00,2023-05-04 09:17:00+00:00,Imported and Published,UK National Charge Point Registry
253229,Surecharge (Fm Conway) (Uk),Public - Membership Required,Not Operational,False,Greenside Road,nan,Hammersmith,England,W12 9JG,GB,51.501324,-0.238217,Greenside Road,1.0,Type 2 (Socket Only),4.8,4.8,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1292199906596465,2023-03-08 04:19:00+00:00,2023-03-08 04:19:00+00:00,Imported and Published,UK National Charge Point Registry
237086,Char.Gy,Public,Operational,True,89 Buchanan Gardens,nan,London,England,NW10 5AB,GB,51.5342187,-0.2299759,89 Buchanan Gardens,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1295223084292132,2023-03-01 09:35:00+00:00,2023-03-01 09:35:00+00:00,Submission Published,Open Charge Map Contributors
236005,Char.Gy,Public,Operational,True,Newlands Academy,nan,Rye Road,London,SE15 3AX,GB,51.4581071,-0.0502506,Newlands Academy,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Southwark,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1295223084292132,2023-02-28 20:32:00+00:00,2023-02-28 20:32:00+00:00,Submission Published,Open Charge Map Contributors
200453,Surecharge (Fm Conway) (Uk),Public - Membership Required,Not Operational,False,Ravenscourt Road,nan,Hammersmith,England,W6 0UH,GB,51.494203,-0.236612,Ravenscourt Road,1.0,Type 2 (Socket Only),4.8,4.8,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1292199906596465,2023-02-09 08:11:00+00:00,2023-02-09 08:11:00+00:00,Imported and Published,UK National Charge Point Registry
254725,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,nan,nan,London,England,E5 0SA,GB,51.557088,-0.050803,Shell Recharge/Ubitricity,1.0,Type 2 (Socket Only),5.0,5,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1294215358393576,2023-05-04 09:49:00+00:00,2023-05-04 09:49:00+00:00,Imported and Published,UK National Charge Point Registry
264779,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,nan,nan,London,England,E5 0HB,GB,51.554276,-0.046374,Shell Recharge/Ubitricity,1.0,Type 2 (Socket Only),5.0,5,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1294215358393576,2023-05-04 09:49:00+00:00,2023-05-04 09:49:00+00:00,Imported and Published,UK National Charge Point Registry
173498,Connected Kerb,Public - Pay At Location,Not Operational,False,Hillside Gardens Estate,nan,Streatham,London,SW2 3HJ,GB,51.438865,-0.114659,Lambeth Hillside Gardens 1,1.0,Type 2 (Socket Only),7.0,7,Operational,Lambeth,14883.6,50.21666666666667,36.88102564102565,78,0.2351986935838201,2023-05-04 09:44:00+00:00,2023-05-04 09:44:00+00:00,Imported and Published,UK National Charge Point Registry
214049,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,Opp.,nan,London,England,SW17 8AE,GB,51.440181,-0.153076,Opp.,1.0,Type 2 (Socket Only),5.0,5,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1294215358393576,2023-05-04 09:17:00+00:00,2023-05-04 09:17:00+00:00,Imported and Published,UK National Charge Point Registry
264952,Believ,Public - Pay At Location,Not Operational,False,Nevis Road,nan,Tooting,England,SW17 7QL,GB,51.441063,-0.158523,Nevis Road,1.0,Type 2 (Socket Only); Type 2 (Socket Only),22.0,22,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1465528761148027,2023-05-05 03:59:00+00:00,2023-05-05 03:59:00+00:00,Imported and Published,UK National Charge Point Registry
253251,Surecharge (Fm Conway) (Uk),Public - Membership Required,Not Operational,False,Westville Road,nan,Hammersmith,England,W12 9BD,GB,51.50222,-0.23844,Westville Road,1.0,Type 2 (Socket Only),4.8,4.8,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1292199906596465,2023-03-08 04:19:00+00:00,2023-03-08 04:19:00+00:00,Imported and Published,UK National Charge Point Registry
103438,Total Energies (Uk),Public - Membership Required,Operational,True,2 Ellerton Road,nan,London,England,SW18 3NN,GB,51.4459788289,-0.178533245281,Ellerton Road,3.0,Type 2 (Socket Only); Type 1 (J1772),7.0,4; 7,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.134176713663866,2018-07-23 15:31:00+00:00,2018-07-23 15:31:00+00:00,Submission Published,Open Charge Map Contributors
253422,Surecharge (Fm Conway) (Uk),Public - Membership Required,Not Operational,False,Thopebank Road,nan,Hammersmith,England,W12 0PG,GB,51.507515,-0.238808,Thopebank Road,1.0,Type 2 (Socket Only),4.8,4.8,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1292199906596465,2023-03-08 04:20:00+00:00,2023-03-08 04:20:00+00:00,Imported and Published,UK National Charge Point Registry
254695,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,nan,nan,London,England,E5 0LE,GB,51.554855,-0.047071,Shell Recharge/Ubitricity,1.0,Type 2 (Socket Only),5.0,5,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1294215358393576,2023-05-04 09:49:00+00:00,2023-05-04 09:49:00+00:00,Imported and Published,UK National Charge Point Registry
52946,Bp Pulse (Uk),Public - Membership Required,Operational,True,Commonwealth Building,Du Cane Road,London,England,W12 0NN,GB,51.518208,-0.237463,Hammersmith Hospital (imperial College),2.0,Type 2 (Socket Only),7.0,7,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1328068506501674,2019-03-09 06:20:00+00:00,2019-03-09 06:20:00+00:00,Submission Published,Open Charge Map Contributors
251389,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,Opp.,nan,London,England,SW18 5SR,GB,51.454164,-0.198569,Opp.,1.0,Type 2 (Socket Only),5.0,5,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1294215358393576,2023-05-04 09:17:00+00:00,2023-05-04 09:17:00+00:00,Imported and Published,UK National Charge Point Registry
264572,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,nan,nan,London,England,SW12 8HN,GB,51.441699,-0.162326,Shell Recharge/Ubitricity,1.0,Type 2 (Socket Only),5.0,5,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1294215358393576,2023-05-04 09:17:00+00:00,2023-05-04 09:17:00+00:00,Imported and Published,UK National Charge Point Registry
254409,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,nan,nan,London,England,NW10 5JJ,GB,51.533593,-0.230627,Shell Recharge/Ubitricity,1.0,Type 2 (Socket Only),3.7,3.7,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1281114921712353,2023-05-04 09:48:00+00:00,2023-05-04 09:48:00+00:00,Imported and Published,UK National Charge Point Registry
200450,Surecharge (Fm Conway) (Uk),Public - Membership Required,Not Operational,False,RAVENSCOURT ROAD,nan,Hammersmith,England,W6 0UH,GB,51.4937,-0.23666,RAVENSCOURT ROAD,1.0,Type 2 (Socket Only),4.8,4.8,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1292199906596465,2023-02-09 08:11:00+00:00,2023-02-09 08:11:00+00:00,Imported and Published,UK National Charge Point Registry
238057,Char.Gy,Public,Operational,True,97 Buchanan Gardens,nan,London,England,NW10 5AB,GB,51.5341966,-0.2302572,97 Buchanan Gardens,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1295223084292132,2023-03-01 16:27:00+00:00,2023-03-01 16:27:00+00:00,Submission Published,Open Charge Map Contributors
252713,Surecharge (Fm Conway) (Uk),Public - Membership Required,Not Operational,False,Rivercourt Road,nan,Hammersmith,England,W6 9LD,GB,51.4923,-0.236211,Rivercourt Road,1.0,Type 2 (Socket Only),4.8,4.8,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1292199906596465,2023-03-08 04:18:00+00:00,2023-03-08 04:18:00+00:00,Imported and Published,UK National Charge Point Registry
253320,Surecharge (Fm Conway) (Uk),Public - Membership Required,Not Operational,False,Percy Road,nan,Hammersmith,England,W12 9QJ,GB,51.50449,-0.238808,Percy Road,1.0,Type 2 (Socket Only),4.8,4.8,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1292199906596465,2023-03-08 04:20:00+00:00,2023-03-08 04:20:00+00:00,Imported and Published,UK National Charge Point Registry
251291,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,nan,nan,London,England,SW18 3LN,GB,51.445111,-0.17606,Shell Recharge/Ubitricity,1.0,Type 2 (Socket Only),5.0,5,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1294215358393576,2023-05-04 09:17:00+00:00,2023-05-04 09:17:00+00:00,Imported and Published,UK National Charge Point Registry
214047,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,nan,nan,London,England,SW17 8AE,GB,51.439877,-0.151904,Shell Recharge/Ubitricity,1.0,Type 2 (Socket Only),5.0,5,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1294215358393576,2023-05-04 09:17:00+00:00,2023-05-04 09:17:00+00:00,Imported and Published,UK National Charge Point Registry
235982,Char.Gy,Public,Operational,True,14 Hichisson Road,nan,London,London,SE15 3AL,GB,51.4577586,-0.0504373,14 Hichisson Road,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Southwark,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1295223084292132,2023-02-28 20:26:00+00:00,2023-02-28 20:26:00+00:00,Submission Published,Open Charge Map Contributors
259619,Char.Gy,Public,Operational,True,29 Rye Road,nan,London,London,SE15 3AX,GB,51.4579481,-0.0500438,29 Rye Road,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Southwark,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1295223084292132,2023-05-27 06:03:00+00:00,2023-05-27 06:03:00+00:00,Submission Published,Open Charge Map Contributors
236178,Char.Gy,Public,Operational,True,53 Hichisson Road,nan,London,London,SE15 3AN,GB,51.4571047,-0.05145,53 Hichisson Road,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Southwark,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1295223084292132,2023-02-28 20:42:00+00:00,2023-02-28 20:42:00+00:00,Submission Published,Open Charge Map Contributors
235916,Char.Gy,Public,Operational,True,333a Upland Road,nan,London,England,SE22 0DL,GB,51.4484207,-0.0696151,333a Upland Road,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1295223084292132,2023-02-28 20:42:00+00:00,2023-02-28 20:42:00+00:00,Submission Published,Open Charge Map Contributors
135676,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,21 Frewin Road,nan,London,England,SW18 3LR,GB,51.444636,-0.174688,21 Frewin Road,1.0,Type 2 (Socket Only),3.7,3.7,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1281114921712353,2023-05-05 03:59:00+00:00,2023-05-05 03:59:00+00:00,Imported and Published,UK National Charge Point Registry
236202,Char.Gy,Public,Operational,True,31 Hichisson Road,nan,London,London,SE15 3AN,GB,51.4573998,-0.0509183,31 Hichisson Road,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Southwark,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1295223084292132,2023-02-28 20:43:00+00:00,2023-02-28 20:43:00+00:00,Submission Published,Open Charge Map Contributors
214346,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,nan,nan,London,England,E3 2FF,GB,51.53429,-0.025274,Shell Recharge/Ubitricity,1.0,Type 2 (Socket Only),5.0,5,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1294215358393576,2023-05-04 09:48:00+00:00,2023-05-04 09:48:00+00:00,Imported and Published,UK National Charge Point Registry
236274,Char.Gy,Public,Operational,True,73 - 95 Brabazon Street,nan,London,England,E14 6NY,GB,51.5166278,-0.0175495,73-95 Brabazon Street,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1295223084292132,2023-05-27 05:42:00+00:00,2023-05-27 05:42:00+00:00,Submission Published,Open Charge Map Contributors
214468,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,nan,nan,London,England,E5 8RP,GB,51.564274,-0.064283,Shell Recharge/Ubitricity,1.0,Type 2 (Socket Only),5.0,5,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1294215358393576,2023-05-04 09:49:00+00:00,2023-05-04 09:49:00+00:00,Imported and Published,UK National Charge Point Registry
286053,Surecharge (Fm Conway) (Uk),Public - Membership Required,Operational,True,Hemlock Road,nan,Hammersmith,England,W12 0SR,GB,51.511391,-0.238893,Bryony Road,1.0,Type 2 (Socket Only),4.8,4.8,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1292199906596465,2023-12-07 08:10:00+00:00,2023-12-07 08:10:00+00:00,Imported and Published,UK National Charge Point Registry
252701,Surecharge (Fm Conway) (Uk),Public - Membership Required,Not Operational,False,Rivercourt Road,nan,Hammersmith,England,W6 9LD,GB,51.492081,-0.236316,Rivercourt Road,1.0,Type 2 (Socket Only),4.8,4.8,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1292199906596465,2023-03-08 04:18:00+00:00,2023-03-08 04:18:00+00:00,Imported and Published,UK National Charge Point Registry
251326,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,nan,nan,London,England,SW18 3AH,GB,51.449309,-0.188399,Shell Recharge/Ubitricity,1.0,Type 2 (Socket Only),5.0,5,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1294215358393576,2023-05-04 09:17:00+00:00,2023-05-04 09:17:00+00:00,Imported and Published,UK National Charge Point Registry
253920,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,nan,nan,London,England,E3 3QS,GB,51.520063,-0.018345,Shell Recharge/Ubitricity,1.0,Type 2 (Socket Only),5.0,5,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1294215358393576,2023-05-04 09:46:00+00:00,2023-05-04 09:46:00+00:00,Imported and Published,UK National Charge Point Registry
251494,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,9 Rockland Road,nan,London,England,SW15 2LN,GB,51.461303,-0.210868,9 Rockland Road,1.0,Type 2 (Socket Only),3.7,3.7,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1281114921712353,2023-05-04 09:17:00+00:00,2023-05-04 09:17:00+00:00,Imported and Published,UK National Charge Point Registry
235958,Char.Gy,Public,Operational,True,Oakfield Road,nan,adjacent to 107 Stapleton Hall Road,England,N4 4LD,GB,51.5756123,-0.108199,Oakfield Road,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1295223084292132,2023-07-21 05:24:00+00:00,2023-07-21 05:24:00+00:00,Submission Published,Open Charge Map Contributors
61191,Total Energies (Uk),Public - Membership Required,Operational,True,Du Cane Road,West Kensington Park,London,England,W12 0TX,GB,51.515700732468,-0.238348980426057,Du Cane Road,2.0,Type 2 (Socket Only); Type 1 (J1772),7.0,4; 7,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1328068506501674,2017-11-04 06:29:00+00:00,2017-11-04 06:29:00+00:00,Submission Published,Open Charge Map Contributors
253323,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,1 Roxwell Road,nan,London,England,W12 9QE,GB,51.504568,-0.23909,1 Roxwell Road,1.0,Type 2 (Socket Only),3.7,3.7,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1281114921712353,2023-05-04 09:45:00+00:00,2023-05-04 09:45:00+00:00,Imported and Published,UK National Charge Point Registry
235687,Char.Gy,Public,Operational,True,34 Lanbury Road,nan,London,London,SE15 3DB,GB,51.459132,-0.0478725,34 Lanbury Road,1.0,Type 2 (Socket Only),4.6,4.6,Operational,Southwark,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1290184454799354,2023-02-28 20:25:00+00:00,2023-02-28 20:25:00+00:00,Submission Published,Open Charge Map Contributors
252674,Surecharge (Fm Conway) (Uk),Public - Membership Required,Not Operational,False,Rivercourt Road,nan,Hammersmith,England,W6 9LD,GB,51.491589,-0.236252,Rivercourt Road,1.0,Type 2 (Socket Only),4.8,4.8,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1292199906596465,2023-03-08 04:18:00+00:00,2023-03-08 04:18:00+00:00,Imported and Published,UK National Charge Point Registry
237092,Char.Gy,Public,Operational,True,Opposite 107 Buchanan Gardens,nan,London,England,NW10 5AA,GB,51.5342752,-0.2305309,Opposite 107 Buchanan Gardens,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1295223084292132,2023-03-01 09:37:00+00:00,2023-03-01 09:37:00+00:00,Submission Published,Open Charge Map Contributors
253167,Surecharge (Fm Conway) (Uk),Public - Membership Required,Not Operational,False,Greenside Road,nan,Hammersmith,England,W12 9PE,GB,51.500248,-0.23861,Greenside Road,1.0,Type 2 (Socket Only),4.8,4.8,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1292199906596465,2023-03-08 04:19:00+00:00,2023-03-08 04:19:00+00:00,Imported and Published,UK National Charge Point Registry
264782,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,nan,nan,London,England,E5 0PP,GB,51.555581,-0.047629,Shell Recharge/Ubitricity,1.0,Type 2 (Socket Only),5.0,5,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1294215358393576,2023-05-04 09:49:00+00:00,2023-05-04 09:49:00+00:00,Imported and Published,UK National Charge Point Registry
254660,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,nan,nan,London,England,E5 0JB,GB,51.550474,-0.040434,Shell Recharge/Ubitricity,1.0,Type 2 (Socket Only),5.0,5,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1294215358393576,2023-05-04 09:49:00+00:00,2023-05-04 09:49:00+00:00,Imported and Published,UK National Charge Point Registry
251383,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,Merton Rd 90,nan,London,London,SW18 5SR,GB,51.453869,-0.198638,Merton Rd 90,1.0,Type 2 (Socket Only),3.7,3.7,Operational,Merton,6790.7,50.21666666666667,36.88102564102565,78,0.0809683063220155,2023-05-05 03:59:00+00:00,2023-05-05 03:59:00+00:00,Imported and Published,UK National Charge Point Registry
253388,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,3 Galloway Road,nan,London,England,W12 0PH,GB,51.506873,-0.239248,3 Galloway Road,1.0,Type 2 (Socket Only),3.7,3.7,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1281114921712353,2023-05-04 09:45:00+00:00,2023-05-04 09:45:00+00:00,Imported and Published,UK National Charge Point Registry
251258,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,163 Cricklade Avenue,nan,London,England,SW2 3HF,GB,51.438396594810335,-0.1163476182291423,163 Cricklade Avenue,1.0,Type 2 (Socket Only),5.5,5.5,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1299253987886354,2023-06-26 23:22:00+00:00,2023-06-26 23:22:00+00:00,Imported and Published,Open Charge Map Contributors
236126,Char.Gy,Public,Operational,True,27 Lanbury Road,nan,London,London,SE15 3DB,GB,51.4588018,-0.048306,27 Lanbury Road,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Southwark,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1295223084292132,2023-02-28 20:40:00+00:00,2023-02-28 20:40:00+00:00,Submission Published,Open Charge Map Contributors
237277,Char.Gy,Public,Operational,True,Dovedale Road Adj 4 Mundania Road,nan,nan,England,SE22 0NF,GB,51.4526337,-0.0593975,Dovedale Road Adj 4 Mundania Road,1.0,Type 2 (Socket Only); Type 2 (Socket Only),5.1,5.1,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1295223084292132,2023-05-28 05:23:00+00:00,2023-05-28 05:23:00+00:00,Submission Published,Open Charge Map Contributors
135714,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,Esparto St opp 1,nan,London,England,SW18 4DQ,GB,51.450129,-0.190705,Esparto St opp 1,1.0,Type 2 (Socket Only),3.7,3.7,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1281114921712353,2023-05-05 03:59:00+00:00,2023-05-05 03:59:00+00:00,Imported and Published,UK National Charge Point Registry
214170,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,opp. Marsh Street,nan,London,England,E14 3QR,GB,51.489808,-0.01996,opp. Marsh Street,1.0,Type 2 (Socket Only),5.0,5,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1294215358393576,2023-05-04 09:44:00+00:00,2023-05-04 09:44:00+00:00,Imported and Published,UK National Charge Point Registry
253576,Surecharge (Fm Conway) (Uk),Public - Membership Required,Not Operational,False,The Curve,nan,Hammersmith,England,W12 0RL,GB,51.512146,-0.239055,The Curve,1.0,Type 2 (Socket Only),4.8,4.8,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1292199906596465,2023-03-08 04:20:00+00:00,2023-03-08 04:20:00+00:00,Imported and Published,UK National Charge Point Registry
236791,Char.Gy,Public,Operational,True,11 Lanbury Road,nan,London,London,SE15 3DB,GB,51.4592133,-0.0475738,11 Lanbury Road,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Southwark,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1295223084292132,2023-02-28 20:25:00+00:00,2023-02-28 20:25:00+00:00,Submission Published,Open Charge Map Contributors
214282,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,opp.,nan,London,England,E3 4DP,GB,51.524102,-0.019525,opp.,1.0,Type 2 (Socket Only),5.0,5,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1294215358393576,2023-05-04 09:47:00+00:00,2023-05-04 09:47:00+00:00,Imported and Published,UK National Charge Point Registry
254682,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,nan,nan,London,England,E5 0NB,GB,51.553379,-0.044176,Shell Recharge/Ubitricity,1.0,Type 2 (Socket Only),5.0,5,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1294215358393576,2023-05-04 09:49:00+00:00,2023-05-04 09:49:00+00:00,Imported and Published,UK National Charge Point Registry
251529,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,38B Montserrat Road,nan,London,England,SW15 2LA,GB,51.462691,-0.213103,38B Montserrat Road,1.0,Type 2 (Socket Only),3.7,3.7,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1281114921712353,2023-05-04 09:18:00+00:00,2023-05-04 09:18:00+00:00,Imported and Published,UK National Charge Point Registry
236093,Char.Gy,Public,Operational,True,1 Lanbury Road,nan,London,London,SE15 3DB,GB,51.459546,-0.0470186,1 Lanbury Road,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Southwark,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1295223084292132,2023-02-28 20:39:00+00:00,2023-02-28 20:39:00+00:00,Submission Published,Open Charge Map Contributors
286328,Shell Recharge Solutions (Uk),Public - Pay At Location,Operational,True,74 Teignmouth Road,nan,London,England,NW2 4DX,GB,51.550349,-0.21552,74 Teignmouth Road,1.0,Type 2 (Socket Only),4.8,4.8,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1292199906596465,2023-12-07 08:11:00+00:00,2023-12-07 08:11:00+00:00,Imported and Published,UK National Charge Point Registry
238074,Char.Gy,Public,Operational,True,Jodrell Road,nan,London,England,E3 2LA,GB,51.538459,-0.0279574,Jodrell Road,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1295223084292132,2023-03-04 06:27:00+00:00,2023-03-04 06:27:00+00:00,Submission Published,Open Charge Map Contributors
187730,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,39 Dunraven Road,nan,London,England,W12 7QZ,GB,51.509471,-0.239346,39 Dunraven Road,1.0,Type 2 (Socket Only),3.7,3.7,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1281114921712353,2023-05-04 09:46:00+00:00,2023-05-04 09:46:00+00:00,Imported and Published,UK National Charge Point Registry
214421,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,nan,nan,London,England,E5 0LW,GB,51.552318,-0.042639,Shell Recharge/Ubitricity,1.0,Type 2 (Socket Only),5.0,5,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1294215358393576,2023-05-04 09:49:00+00:00,2023-05-04 09:49:00+00:00,Imported and Published,UK National Charge Point Registry
236707,Char.Gy,Public,Operational,True,3 Shakespeare Terrace,nan,Cecile Park,England,N8 9AX,GB,51.5767643,-0.1219405,3 Shakespeare Terrace,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1295223084292132,2023-07-21 05:24:00+00:00,2023-07-21 05:24:00+00:00,Submission Published,Open Charge Map Contributors
5659,Tesla (Tesla-Only Charging),Public,Operational,True,Canada Square,nan,Canary Wharf,England,E14 5EW,GB,51.5046219,-0.0162947,London - Canary Wharf Supercharger,4.0,NACS / Tesla Supercharger,150.0,150,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.2796513801710145,2020-05-20 07:43:00+00:00,2020-05-20 07:43:00+00:00,Submission Published,Open Charge Map Contributors
235923,Char.Gy,Public,Operational,True,Scutari Road,nan,adjacent to 28 Mundania Road,England,SE22 0NN,GB,51.4535616,-0.0573275,Scutari Road,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1295223084292132,2023-02-28 20:44:00+00:00,2023-02-28 20:44:00+00:00,Submission Published,Open Charge Map Contributors
253622,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,nan,nan,London,England,E14 6AN,GB,51.512943,-0.01652,Shell Recharge/Ubitricity,1.0,Type 2 (Socket Only),5.0,5,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1294215358393576,2023-05-04 09:46:00+00:00,2023-05-04 09:46:00+00:00,Imported and Published,UK National Charge Point Registry
